nro_residentes,tipo_vivienda,pago_mensual
3,4,1670
8,3,357
4,3,297
4,3,332
4,3,282
1,6,877
2,4,654
1,4,592
4,4,996
4,4,800
3,6,700
1,4,1656
4,6,556
4,6,1755
4,2,2485
1,6,2133
2,4,3800
2,6,1464
3,6,1157
1,6,268
6,4,165
2,6,1006
4,4,201
2,5,804
3,6,693
3,4,1040
3,6,2599
3,4,2200
3,6,588
4,6,596
1,6,746
1,6,1623
5,4,1295
5,6,725
2,6,473
2,6,247
3,4,400
3,4,283
4,4,410
4,1,292
3,4,399
4,4,1640
2,4,503
3,6,975
2,4,1160
2,6,2203
4,6,3693
3,6,2393
4,6,1622
4,6,2301
1,6,1850
2,6,2340
5,4,4205
4,4,2234
4,6,775
3,1,1384
2,2,469
3,6,840
3,2,2733
8,2,1243
4,6,1233
4,6,682
4,6,1900
3,6,1211
5,6,2025
4,6,938
1,6,281
4,6,576
4,4,2525
4,6,873
2,4,4355
1,6,2244
2,4,2462
1,6,523
4,4,420
2,5,153
3,6,185
1,4,337
3,6,1683
4,4,477
5,6,520
6,6,850
3,6,623
1,6,365
3,6,397
3,4,713
5,4,431
1,6,372
6,4,1040
5,6,606
5,4,1103
6,4,828
4,1,620
6,6,673
3,6,800
3,4,1690
4,6,907
3,5,956
5,4,951
4,6,458
4,4,1240
8,6,230
3,4,820
6,1,1348
7,4,767
1,4,1160
1,4,494
3,4,1375
2,4,2169
3,4,1780
4,4,1581
3,4,3173
1,4,248
3,2,4125
6,4,1334
7,4,5282
3,4,2119
6,4,1758
4,6,1752
2,4,4536
5,4,1655
1,6,187
2,4,2635
4,4,343
1,6,375
4,6,711
2,4,259
6,4,227
1,6,150
5,5,155
2,6,269
2,4,215
1,4,93
4,4,323
3,4,1738
4,4,1350
10,6,1560
2,4,668
5,4,410
4,6,488
3,4,2385
2,4,260
4,4,200
2,4,243
5,4,273
5,2,2362
3,6,302
4,6,727
4,6,223
2,6,371
4,4,2744
6,3,282
2,3,352
3,3,382
7,3,497
2,6,1125
3,6,1928
5,5,2152
2,6,543
1,6,1613
3,5,1680
4,6,1119
5,4,898
6,4,2185
4,6,1275
6,6,1105
1,6,838
6,6,1025
1,4,900
4,6,525
1,6,310
3,4,875
4,4,695
4,4,858
4,4,2279
1,6,1425
5,6,1371
3,6,550
7,2,4606
4,6,982
3,4,2212
4,4,1482
5,4,1402
2,4,1571
5,4,2202
2,4,1302
2,4,1092
6,5,1449
2,6,1577
3,4,3193
2,6,429
1,6,824
4,4,2288
3,6,213
3,6,150
3,4,510
3,6,242
2,6,293
5,4,2162
5,6,734
2,6,1450
4,6,1477
5,6,520
4,4,515
3,6,265
5,6,323
4,6,652
3,6,632
5,4,2055
4,4,1345
8,4,1835
5,6,1160
4,6,735
2,6,1360
5,6,1370
3,4,583
2,4,305
1,6,380
6,1,1812
3,4,2195
6,6,2290
2,6,1343
5,6,425
3,6,725
3,6,325
5,6,500
1,6,547
3,6,733
4,6,452
3,6,726
9,4,650
4,4,276
1,6,228
1,6,448
6,6,3290
5,4,1310
5,4,750
2,5,2405
3,4,1470
4,4,2025
5,3,402
3,6,2323
3,4,1499
4,4,2327
6,5,2664
2,4,423
2,4,1754
6,4,803
5,5,6155
3,6,823
5,6,815
7,1,6735
1,3,2192
2,6,572
2,4,380
1,6,875
3,4,2006
4,4,560
6,4,463
1,4,1722
3,4,2238
6,4,745
6,6,1042
5,4,3250
1,6,450
6,4,1325
3,6,1125
4,4,2025
6,4,631
2,6,659
1,6,895
1,6,467
2,4,473
3,6,168
3,6,418
5,5,373
6,6,798
2,6,950
3,6,105
3,6,96
6,4,171
7,4,269
4,2,460
1,6,373
5,2,926
3,6,445
4,4,356
4,5,462
2,5,412
2,6,608
4,4,878
3,6,779
4,4,732
3,4,640
2,6,1325
6,6,1897
3,6,375
3,4,1775
4,4,388
6,4,293
5,2,506
2,6,217
4,4,1815
1,6,2822
1,6,953
4,4,1128
4,4,2920
3,5,879
3,6,3100
4,4,945
5,6,2372
3,6,122
2,4,730
3,6,587
2,4,567
3,6,372
5,4,700
4,6,505
5,6,364
5,4,5268
4,4,1840
4,4,238
1,4,387
1,4,152
2,4,163
4,4,2025
3,3,2374
7,4,647
4,4,1085
3,4,726
5,4,213
6,4,335
6,4,238
5,4,216
7,4,518
7,6,416
5,6,1175
1,4,223
3,6,620
2,6,100
3,6,100
1,6,150
1,6,100
4,6,250
1,6,300
1,6,200
1,6,200
4,6,300
1,6,200
1,6,300
1,6,300
4,4,280
3,3,327
6,3,575
5,4,260
4,6,220
3,4,1660
5,6,942
1,4,1628
6,6,1394
7,6,784
3,6,1152
3,6,653
6,4,1289
3,4,1643
3,6,574
5,4,365
3,4,270
4,4,335
5,4,531
3,6,200
9,4,300
2,4,100
6,4,300
4,6,1523
6,4,200
2,4,100
7,4,200
1,4,200
3,4,583
4,6,1925
1,4,731
2,4,574
2,4,2442
1,6,800
2,4,3170
4,4,2687
1,5,2580
4,6,2127
5,4,323
2,4,650
5,4,746
6,5,923
2,4,202
4,4,133
3,6,104
4,4,2040
2,4,3901
1,4,2791
2,4,2482
5,2,1550
5,6,2318
5,4,3773
3,4,396
4,4,1118
2,4,323
2,4,2233
5,6,855
3,2,1650
4,6,235
3,3,198
7,6,735
3,4,728
5,4,1303
3,6,258
4,4,1380
2,4,1145
2,4,963
1,4,498
1,4,705
4,6,1276
5,4,1182
5,4,1925
2,6,808
4,6,1277
4,4,908
3,4,1450
2,4,604
1,4,606
7,4,1580
1,6,780
2,6,975
4,6,885
2,6,610
5,4,294
4,6,183
2,6,218
4,2,1293
9,2,586
5,6,865
6,4,3268
5,4,2740
1,6,855
4,4,645
5,4,413
3,4,413
2,6,233
3,4,362
2,4,272
1,4,681
5,6,1182
1,6,130
3,4,221
3,4,2232
4,6,285
4,6,295
2,4,445
4,6,935
3,6,212
4,6,188
4,6,272
3,4,331
3,6,590
2,4,700
1,4,400
3,6,1307
1,6,375
4,6,3365
2,4,3500
3,6,638
4,6,198
5,6,264
5,5,278
3,6,219
4,4,120
8,4,180
5,4,230
3,6,333
6,4,310
6,4,180
7,4,240
2,4,125
4,4,3741
6,4,818
4,4,142
4,6,121
5,4,194
6,4,4709
4,6,228
2,4,782
3,4,202
6,4,264
5,4,150
1,6,140
5,6,1250
5,6,1260
6,6,425
2,6,565
4,6,550
2,6,905
2,4,510
3,4,2150
3,6,425
3,4,1112
6,2,652
1,4,652
4,6,670
1,4,1230
6,4,869
3,4,820
4,4,838
6,6,624
5,6,1852
1,6,272
2,2,1058
4,6,1033
3,5,400
4,6,1503
4,6,2385
1,4,2412
1,4,1912
3,4,1716
3,5,1761
1,5,780
5,6,1710
4,4,1508
3,4,2200
2,4,1615
2,4,1273
1,4,1370
1,4,1060
3,4,1160
1,4,1633
5,4,1743
4,4,6450
4,4,2397
4,6,2520
1,3,1132
3,4,1665
2,6,1284
1,6,1335
4,6,360
2,6,815
1,4,305
2,4,100
11,4,144
8,4,120
7,4,119
6,4,370
5,4,275
4,4,305
9,4,170
2,6,2080
5,4,200
3,6,120
2,6,100
6,4,180
3,6,1303
2,4,1857
3,6,7082
3,6,409
1,4,480
2,6,1175
5,6,329
4,6,1395
7,6,688
2,6,765
4,6,123
6,4,2323
3,4,553
8,4,673
3,6,150
6,6,150
5,6,150
4,6,150
6,6,420
9,6,501
5,6,326
2,6,708
1,6,1218
4,4,748
3,4,3075
1,6,480
1,6,918
2,6,913
4,6,208
3,6,270
7,4,432
3,6,253
1,4,2230
2,4,605
5,6,2323
5,4,3730
3,4,2435
3,6,262
5,4,630
4,4,650
2,4,442
3,4,405
2,4,2165
4,4,1821
1,6,1955
2,6,2035
3,4,1588
4,4,508
3,4,425
5,4,823
4,4,2475
5,6,5505
4,4,318
3,4,1618
4,6,830
2,4,578
1,4,468
2,4,618
5,6,612
4,6,5265
6,4,428
4,4,1149
4,6,475
5,4,165
3,4,462
1,4,303
4,4,617
7,4,247
1,6,300
2,6,485
3,6,1928
2,4,1285
2,4,1728
2,6,1063
5,4,1195
4,6,1680
5,4,174
7,4,232
7,4,200
5,6,600
4,6,613
4,4,2317
5,6,1430
3,4,2237
3,4,565
3,6,425
5,4,1184
3,6,475
4,4,1195
2,4,566
4,4,488
4,6,875
3,6,451
5,6,1211
6,4,2616
3,4,580
3,4,920
4,6,535
1,6,223
2,4,164
4,6,540
5,6,475
3,4,7740
3,4,582
2,6,1618
1,4,1620
3,4,279
1,4,219
4,4,393
3,4,693
4,6,435
5,6,235
2,6,159
4,4,725
4,4,222
4,4,200
4,6,135
4,4,710
2,5,1540
2,4,354
3,4,1750
1,4,579
6,6,756
3,6,625
2,4,598
5,6,353
3,6,1185
4,6,365
5,4,698
5,6,1175
2,5,523
3,4,1892
7,6,200
5,4,377
7,6,268
5,5,1680
1,4,133
5,4,83
2,6,260
2,6,399
2,6,104
7,4,503
6,4,3214
4,6,380
3,6,383
6,6,3195
5,6,1725
3,4,850
3,6,1552
4,6,953
2,6,1085
3,4,563
6,6,1068
4,6,320
1,6,350
5,4,1670
4,6,401
4,4,1766
3,5,2291
1,6,525
2,5,768
3,4,578
6,6,233
1,5,366
3,6,2225
2,4,1176
1,4,1220
4,4,2018
4,2,2733
3,6,4550
2,4,1043
3,4,1743
5,6,398
3,6,283
1,4,1105
5,6,743
3,4,928
2,4,557
5,6,677
7,4,583
3,4,140
3,4,631
3,4,405
2,4,233
2,4,575
3,4,420
1,4,574
1,4,484
4,6,519
2,6,1870
1,4,260
7,6,695
2,4,229
1,6,150
1,4,335
1,6,380
5,4,460
1,6,240
2,4,258
2,5,533
1,4,1618
2,6,360
1,6,670
1,6,360
4,4,832
4,6,589
4,6,369
5,4,204
7,4,106
3,6,88
3,2,11353
7,6,1843
3,4,154
2,4,347
2,6,454
6,4,298
4,4,127
3,6,138
3,4,153
4,5,843
1,6,142
2,4,272
4,6,964
3,1,604
1,6,574
3,4,626
5,3,1045
2,5,563
5,5,723
5,5,443
4,6,1130
5,4,1150
1,6,440
5,4,1350
1,4,543
5,6,158
2,4,127
1,6,803
2,6,593
5,6,1405
3,6,735
5,6,353
1,6,360
3,6,3701
3,6,6444
4,2,1920
1,6,920
3,4,610
10,6,990
7,4,1195
6,5,393
4,4,704
5,4,1375
5,4,1342
6,4,392
7,6,282
4,4,612
1,6,512
2,4,3290
5,4,3185
4,4,2870
3,4,2154
4,4,340
2,4,320
2,4,480
2,4,380
4,4,224
2,4,917
3,2,1218
3,6,397
9,1,1400
3,4,182
5,4,619
1,6,136
1,6,134
1,6,144
1,6,144
1,6,550
1,4,2170
1,6,163
1,6,179
1,4,204
3,6,170
1,5,203
1,6,106
3,6,632
1,4,2154
2,6,608
5,4,475
1,6,1345
4,4,2350
1,6,1668
5,6,348
4,6,193
4,6,373
5,4,1690
5,4,1202
4,4,1635
2,4,135
1,4,80
2,4,199
6,4,974
1,5,424
2,4,690
1,4,145
7,4,477
5,4,266
2,4,183
1,4,30
1,6,50
2,4,1226
4,4,2210
1,6,326
2,6,368
5,4,393
6,4,1263
3,6,463
4,4,1100
4,4,2418
2,4,138
2,4,178
3,4,340
1,6,184
2,4,645
6,2,825
5,4,2238
1,6,550
4,4,102
4,4,1583
3,6,2255
1,6,593
2,6,2203
3,5,7205
3,6,490
1,6,915
2,4,5675
5,4,567
1,6,1575
5,4,548
4,4,477
5,4,972
3,4,1090
3,6,590
3,6,1475
1,6,1560
4,6,1925
5,4,454
2,6,35
2,6,58
1,4,126
4,4,286
6,1,1653
2,6,274
1,4,25
4,6,161
1,6,141
1,4,25
4,1,263
4,6,270
3,6,265
1,4,413
5,4,1488
1,6,803
4,4,593
5,4,120
3,4,137
2,6,1043
2,6,465
5,4,945
2,4,1785
3,4,2290
5,4,1050
2,6,1178
3,4,790
3,6,923
1,6,700
2,4,50
2,4,60
3,4,66
2,4,40
2,4,190
1,6,120
2,4,135
2,6,138
6,5,1390
4,2,943
5,6,1425
5,4,674
4,6,963
4,4,598
2,4,3358
2,5,20
1,5,30
1,4,64
1,5,20
5,6,575
9,4,610
2,6,423
3,4,570
1,6,558
2,6,653
2,4,905
2,6,1673
3,6,1665
4,6,1873
7,4,768
5,4,1806
4,6,367
4,6,1085
4,6,2398
3,6,1372
3,6,1652
3,4,1759
5,4,1727
1,4,144
1,6,340
1,6,673
4,6,572
1,6,273
2,6,3061
1,4,3912
3,4,1952
1,4,1191
3,4,421
1,6,1632
2,5,1281
3,6,506
4,6,537
3,6,135
4,4,1101
3,6,460
3,4,1250
2,4,3261
3,4,2449
3,4,2503
4,6,1604
9,5,355
4,5,365
3,6,535
4,5,541
6,4,1395
2,4,1167
3,4,1152
3,4,1402
5,4,1172
1,4,2200
4,6,765
3,6,70
10,4,100
2,4,274
14,4,300
3,2,598
3,4,1646
5,6,1152
3,4,1123
2,6,450
3,6,391
3,6,1165
4,6,386
4,4,1850
15,4,537
4,4,582
2,4,732
3,6,132
3,6,538
3,6,228
5,6,297
6,5,420
1,6,172
2,4,664
5,4,1645
5,2,1185
1,6,315
6,4,1164
9,4,832
8,4,792
3,4,772
8,6,744
3,6,2292
3,6,2239
1,6,1481
6,6,703
3,6,215
8,6,265
6,6,398
3,6,1455
4,6,1765
3,4,5095
3,4,690
4,6,555
6,3,944
5,3,688
3,4,468
2,6,1723
3,6,983
1,6,3580
4,6,613
3,6,3210
1,2,1530
2,6,2025
7,6,7710
5,6,2672
1,6,563
2,4,3840
3,4,3370
1,6,2702
2,4,2303
3,3,610
2,5,585
2,5,700
3,6,723
3,6,603
1,4,1405
3,4,3380
3,6,5408
4,4,510
2,4,137
2,4,449
4,4,193
1,6,165
4,6,314
4,6,228
3,5,188
4,4,227
4,6,263
3,6,655
4,4,1675
2,6,130
1,6,385
3,6,232
7,4,296
4,6,322
4,6,163
7,2,900
5,6,1642
5,6,733
5,4,532
4,4,655
1,6,101
5,6,362
2,6,662
6,4,2635
4,4,603
1,5,110
1,4,45
1,4,115
2,4,100
3,4,1320
4,6,455
3,4,1105
2,5,490
3,4,400
5,4,1135
1,4,80
1,4,105
1,4,140
2,4,550
3,4,80
3,4,60
4,4,85
1,4,55
4,2,2755
5,6,1023
1,6,1105
3,6,2288
1,4,173
5,6,215
2,4,255
4,4,285
7,4,146
2,4,187
2,4,117
3,4,151
1,4,125
2,4,3088
6,4,364
4,4,540
1,4,89
5,4,146
3,6,152
5,4,151
2,6,308
4,6,1135
2,4,385
4,6,495
5,6,415
3,4,1210
4,4,289
6,6,275
7,2,655
1,6,385
4,6,3208
2,6,2702
1,6,2343
5,6,345
3,6,194
2,4,379
3,6,133
4,6,592
1,4,1103
4,6,2195
5,4,2163
6,4,2967
1,6,310
5,4,1280
3,6,940
2,6,1602
5,4,993
3,6,1275
4,6,453
5,4,978
2,6,2308
1,6,2458
3,6,3858
4,6,3230
1,6,2508
3,4,280
2,4,324
5,6,495
3,4,973
3,6,1850
5,6,3360
3,6,3255
2,6,3710
5,4,415
6,4,3840
5,6,355
2,6,170
1,6,500
1,4,3903
2,6,185
8,4,157
2,4,355
7,4,650
5,2,1627
1,6,565
5,6,979
1,4,568
2,6,518
1,6,337
2,6,398
4,6,1933
3,6,1325
6,4,627
4,4,595
3,4,852
4,4,848
1,6,2300
6,6,1295
3,4,195
2,6,362
3,6,923
5,6,380
1,6,323
4,6,1125
5,6,413
3,6,805
1,6,320
7,6,670
2,4,810
3,4,1698
6,5,1723
2,4,1668
3,4,840
3,5,3870
4,4,2280
4,5,4330
2,4,2245
2,1,3393
3,6,545
4,4,1163
3,4,2310
4,4,2058
2,6,1483
3,6,1090
3,4,1952
2,4,145
3,4,196
3,4,250
2,4,218
4,4,305
4,6,2832
8,4,230
2,6,143
1,6,113
2,4,4620
4,6,95
5,6,189
5,6,189
5,6,213
1,6,198
1,6,774
1,6,1106
3,4,1922
2,4,35
3,4,760
4,6,420
3,4,395
4,4,737
5,4,938
4,4,781
4,4,541
4,6,1651
2,4,502
3,6,434
5,6,300
7,6,335
2,4,508
9,6,625
2,4,825
6,6,473
3,6,340
5,4,1780
2,6,691
1,6,583
5,6,363
3,6,315
6,6,340
2,4,321
2,6,309
2,4,345
2,3,150
3,3,548
4,3,197
3,3,598
1,4,325
2,5,410
3,2,494
2,6,366
2,4,467
4,4,524
2,4,1561
3,4,690
2,3,882
3,4,831
2,4,630
2,4,567
4,6,525
1,4,593
2,6,435
1,6,340
4,1,1795
2,4,1252
3,6,705
3,4,708
2,4,443
3,6,370
1,4,413
2,4,680
2,4,758
1,6,115
4,6,225
2,4,105
2,4,160
4,6,60
2,3,210
5,6,158
2,6,213
2,4,185
1,6,175
2,5,326
2,5,625
2,2,325
2,6,525
1,4,260
3,4,207
3,4,200
4,4,310
1,6,432
1,4,145
2,6,228
2,6,303
3,5,419
4,3,236
1,4,100
3,3,230
2,3,322
2,3,533
2,3,555
1,4,268
1,4,263
5,4,445
3,4,2103
1,4,55
3,4,128
2,4,165
2,4,128
6,2,1075
4,6,365
1,4,1189
4,4,781
1,6,483
1,6,659
3,4,663
2,4,1149
1,4,325
3,6,333
9,4,284
4,4,330
5,4,340
4,4,170
5,4,1740
2,4,899
1,6,199
2,6,1137
2,4,125
3,3,125
2,4,311
5,4,171
8,4,1787
1,4,77
2,4,77
4,4,77
5,4,2931
2,6,3523
4,6,783
5,2,1550
3,4,326
4,4,182
1,4,162
5,4,1165
6,4,305
5,4,120
1,4,62
2,6,162
2,4,50
1,4,100
1,4,95
2,4,85
1,3,142
6,4,92
1,4,60
2,4,92
7,4,112
3,6,1510
8,4,3873
2,4,142
8,6,125
1,4,66
1,5,65
4,4,3890
3,4,195
3,6,520
6,6,440
2,4,1830
3,6,1675
1,6,5020
1,6,5025
2,4,1241
1,4,1270
2,4,1450
3,4,203
3,4,1352
3,6,1070
2,4,496
5,6,303
4,4,186
3,4,230
1,4,90
6,3,248
1,4,92
2,6,718
4,6,2445
2,4,67
3,6,390
2,4,293
1,6,220
5,5,291
4,4,311
1,6,605
3,6,373
4,6,2303
1,4,809
5,6,245
6,4,420
4,5,940
7,6,259
2,6,1272
5,5,2188
4,4,2369
3,6,1965
2,6,275
4,4,1730
3,6,553
2,4,573
1,4,336
1,4,446
1,6,353
6,4,1133
3,4,488
5,4,643
4,4,450
1,6,180
1,4,165
4,4,707
4,6,73
3,4,370
8,4,710
4,4,2070
3,5,1090
2,3,1076
2,4,273
3,6,375
4,6,438
5,2,388
3,6,743
3,6,2970
4,6,1172
5,4,1493
1,4,918
2,6,692
9,4,1210
8,6,1070
3,6,325
6,6,480
6,4,1817
2,4,992
2,4,825
5,6,647
4,6,252
3,4,1597
2,6,712
4,6,624
5,6,970
1,6,595
1,4,775
5,3,203
3,3,110
1,4,691
4,4,488
5,6,309
1,4,373
4,4,653
2,6,650
3,6,720
3,6,502
1,4,296
1,6,278
3,4,360
6,4,103
4,4,138
3,6,368
1,5,448
6,4,308
2,6,1665
3,4,2259
4,6,518
9,4,1125
2,6,330
6,4,83
7,6,215
5,4,263
4,4,223
1,6,121
1,4,1156
3,4,1760
7,4,526
3,4,360
4,4,645
2,4,589
3,4,7345
2,4,10311
4,6,5290
6,4,280
4,4,394
3,4,421
6,4,665
3,6,520
3,4,932
1,6,200
4,4,386
3,4,420
5,4,1739
2,4,668
5,4,77
4,4,278
6,4,106
6,3,127
9,4,75
1,4,86
3,4,80
2,4,75
6,4,71
5,4,75
7,4,68
2,4,75
2,4,195
3,5,141
1,5,122
2,4,158
2,4,2335
3,4,153
4,6,187
3,6,179
3,4,272
6,4,341
3,6,190
5,6,160
2,4,117
2,4,130
1,6,205
3,6,275
3,6,881
3,4,1099
1,6,380
4,6,192
2,4,507
3,4,300
5,4,337
3,6,233
4,4,183
4,6,255
5,4,382
2,6,230
8,4,366
2,4,228
5,6,230
4,6,165
3,6,719
4,6,262
3,4,359
1,4,623
1,6,375
2,4,433
1,4,210
3,4,573
3,6,248
2,6,133
6,4,630
3,6,630
3,4,108
2,6,325
5,4,100
7,6,653
4,5,1430
2,6,400
3,4,1192
3,6,1560
3,4,1487
3,1,295
5,4,295
8,4,369
4,4,218
4,4,465
1,6,613
3,6,2673
1,2,350
3,4,8755
4,4,8905
5,4,6000
3,4,8265
4,4,100
4,2,400
3,6,309
1,6,360
3,4,1629
4,4,288
4,2,717
1,2,2103
6,6,300
3,4,688
4,4,1250
1,6,300
2,4,307
1,6,850
2,6,2230
4,3,183
4,3,273
2,4,155
2,4,1828
1,4,90
4,4,182
1,6,95
4,1,154
4,4,308
5,4,452
3,4,292
3,4,509
5,2,253
4,4,891
1,6,308
3,6,705
2,4,586
3,4,705
4,6,1700
3,6,375
4,6,2171
4,6,705
4,6,1048
1,6,385
2,4,1181
4,6,1535
1,4,405
6,6,1255
2,4,1112
6,4,481
3,1,282
6,4,195
2,4,115
5,6,145
5,6,724
4,4,1735
3,4,330
1,6,154
5,4,450
5,4,737
4,4,1280
3,4,700
3,6,5139
4,2,255
2,4,648
2,4,470
6,4,1391
2,4,592
3,6,528
4,6,1053
3,4,560
2,4,870
1,4,539
2,4,2039
3,6,325
3,6,3170
3,6,1290
1,4,1955
4,4,1955
1,6,430
2,4,157
4,4,130
1,4,95
2,4,130
3,6,1373
3,4,4480
5,4,914
2,4,315
4,6,923
6,6,246
3,4,633
3,6,969
3,6,656
1,6,673
6,4,430
3,6,674
4,4,1138
4,6,1018
4,4,458
1,4,620
3,4,695
1,4,261
6,4,460
4,4,340
3,4,1360
4,4,1417
5,6,1693
3,6,253
1,6,1420
4,4,1879
4,4,2142
4,6,1143
4,6,1147
1,6,403
4,4,2095
4,6,1303
3,6,1185
3,4,265
1,4,575
5,4,1210
2,6,410
5,4,2248
4,1,1344
3,4,1110
5,6,457
2,4,242
2,6,1033
3,5,1791
5,4,450
3,6,546
6,6,549
3,4,473
2,4,662
3,4,310
2,6,390
2,4,833
4,4,570
3,4,1283
3,6,443
2,4,445
3,4,520
4,4,414
3,4,355
4,4,2154
1,6,397
10,4,820
3,4,1335
5,4,1312
4,6,867
5,4,2157
5,4,2040
5,6,375
4,6,425
3,5,1825
3,4,403
2,4,320
3,6,1157
4,6,567
1,3,343
2,6,870
2,6,256
3,6,223
3,3,320
2,3,780
6,4,663
6,3,436
9,4,853
6,4,865
3,6,404
5,4,1149
2,6,210
6,6,160
4,4,605
3,4,123
5,4,705
4,6,195
4,4,284
3,4,348
5,6,283
3,6,385
5,6,648
6,6,337
4,4,97
5,4,226
4,4,160
4,6,247
5,4,147
3,4,148
5,4,151
2,4,120
2,4,496
6,6,956
4,6,2045
1,6,766
2,6,1121
1,6,350
7,6,2240
3,6,236
4,4,1741
1,4,1068
4,6,1210
2,6,154
7,4,456
3,4,143
2,6,422
1,4,3367
2,6,887
4,6,1035
4,6,2385
1,6,725
5,6,391
3,4,372
2,6,575
2,5,309
3,4,1110
2,4,366
5,6,1731
1,6,730
2,4,5140
2,4,82
1,4,100
2,4,107
1,4,100
1,4,102
5,4,110
4,4,160
2,4,260
5,4,616
2,4,1010
1,6,325
6,6,388
3,4,560
3,6,1148
2,6,390
3,6,465
4,4,1155
6,6,2263
2,4,715
9,4,1243
3,6,693
1,6,335
2,6,350
1,6,230
1,6,220
2,4,1180
2,4,1380
3,6,300
2,4,1283
1,6,400
1,6,885
3,6,1101
3,5,1946
1,6,1879
1,6,615
5,4,950
4,4,1140
7,4,330
4,4,231
4,4,265
5,4,299
3,4,490
4,4,730
2,4,760
3,4,948
4,6,525
6,3,1558
5,4,370
1,6,2240
1,6,450
2,6,1040
3,4,735
5,1,5533
13,6,1025
3,4,4313
3,6,505
3,5,1185
3,6,395
1,6,505
2,4,718
3,4,2715
3,4,2490
5,4,4045
3,6,380
4,4,335
3,6,386
8,4,815
6,6,235
1,4,596
4,6,370
2,4,123
1,6,110
6,6,193
2,4,120
2,6,407
3,4,870
6,4,130
2,4,443
5,4,288
3,6,275
4,6,1660
4,4,3485
4,6,2075
6,4,2950
3,4,2755
5,5,4264
5,4,3640
1,4,4112
4,4,2739
2,6,1657
4,4,1005
4,6,1880
4,4,1541
2,3,2735
4,3,1151
5,3,2020
3,3,1708
4,6,2222
1,5,2128
3,5,2197
4,5,1729
3,6,335
1,6,350
8,6,595
1,6,593
2,6,633
4,2,1385
4,6,978
2,3,147
3,4,162
2,3,147
6,3,152
1,4,62
4,4,152
1,4,62
2,4,92
4,4,142
4,4,72
1,4,62
2,4,92
1,6,710
1,6,680
2,6,613
2,6,589
1,6,195
3,6,257
2,6,95
1,6,175
5,4,1218
3,4,1283
3,2,1850
4,6,557
3,4,682
2,4,354
4,4,932
2,4,2228
4,4,3550
4,4,4165
2,4,580
4,4,507
5,6,457
2,4,690
6,4,1270
6,3,1354
2,6,825
5,4,1346
4,4,3780
5,4,3785
4,4,3880
2,4,7159
5,6,2320
3,4,10440
1,6,2265
4,4,7590
5,6,1180
4,4,1250
3,6,1415
4,6,1770
9,4,4655
2,4,3125
2,6,1733
1,4,3060
2,4,2555
1,6,723
2,6,658
3,4,515
1,4,593
3,4,630
3,4,624
3,4,1746
4,6,1547
4,6,2110
3,4,1210
4,6,1114
2,6,1390
3,4,642
1,6,530
8,4,955
4,4,660
2,6,450
2,4,1105
6,6,1677
4,6,2119
2,6,610
7,4,485
5,4,465
2,4,405
2,6,607
5,4,150
5,4,258
5,4,404
7,4,884
2,4,1619
7,4,615
2,3,638
6,4,788
8,4,632
6,4,1725
5,4,1330
4,4,662
2,4,583
3,6,433
2,4,871
5,6,1138
3,4,393
3,6,701
8,4,420
2,4,213
2,4,469
4,5,1542
4,6,367
1,6,192
4,6,619
2,4,1094
2,5,275
5,6,4270
2,6,603
3,4,2142
2,4,1925
2,4,2643
6,6,2432
5,4,2812
3,6,473
4,6,2612
4,6,1945
2,4,738
3,4,690
3,4,760
8,6,1002
2,4,1150
5,4,898
4,6,915
5,6,1096
6,6,754
7,4,934
1,5,1309
7,6,2527
5,6,277
2,4,512
3,4,1662
2,4,1116
1,6,422
3,4,143
3,4,1643
1,4,1136
4,4,642
2,4,614
5,6,635
4,4,421
1,6,338
2,4,440
2,4,553
4,6,418
5,4,635
2,4,643
3,6,393
1,4,596
6,4,687
5,4,367
3,4,590
9,4,591
1,4,687
1,4,107
4,4,217
2,4,161
9,3,196
4,3,5394
4,4,2620
3,6,4338
4,6,3055
4,4,1245
2,4,1614
2,4,513
2,4,325
5,6,208
4,6,259
3,4,268
1,4,380
4,6,365
1,6,213
4,6,368
5,6,420
4,6,1140
4,4,435
3,6,800
1,4,1146
1,6,190
1,2,2555
4,4,815
1,4,310
2,4,590
1,6,325
4,4,1894
8,4,1996
2,6,3800
4,4,3388
2,6,400
2,4,540
2,6,452
1,6,780
2,6,587
5,6,395
5,6,878
1,4,456
1,6,1680
2,4,390
1,6,393
2,4,926
2,4,1046
5,6,737
2,4,1620
2,4,540
4,6,417
1,6,195
7,4,765
2,4,437
4,4,1306
3,4,380
3,3,510
5,4,380
3,3,510
6,4,238
3,6,333
2,4,434
1,4,551
3,4,545
1,6,100
1,3,565
3,6,298
4,6,232
5,6,623
4,6,673
1,5,261
2,4,440
3,4,927
2,6,278
1,4,1605
2,2,912
2,6,373
5,6,810
7,6,430
5,4,472
4,4,677
7,4,489
4,4,397
4,4,217
4,4,239
5,6,89
1,4,83
3,4,249
5,4,180
4,4,345
2,4,2430
3,4,490
2,4,610
4,2,667
3,4,112
4,4,176
5,4,483
3,4,203
3,6,576
3,6,573
1,4,247
5,4,709
2,4,191
2,4,273
7,2,189
3,6,343
4,4,235
3,4,167
2,4,199
3,4,153
3,3,305
6,4,703
4,4,600
6,4,582
2,4,825
3,6,460
3,6,505
2,4,3433
3,4,2203
3,6,468
3,4,1283
3,6,1263
4,4,440
1,6,198
2,6,338
4,6,1085
3,4,759
4,4,1306
1,4,541
